"","neigh","size","tot","landuse","net","build_year","out","assessed_value"
"2332",0.65625,0.0140231063071211,0.048491751666944,0.228282828282828,0.0484945417884458,45,0.71269330741507,5320500
"2333",0.65625,0.0102708914346548,0.0293458924709165,0.228282828282828,0.0293539398298945,45,0.711142505015856,3509500
"2334",0.65625,0.00364966025738374,0.00572072129720875,0.377777777777778,0.00244354018985695,10,0.708515708228404,1432500
"2335",0.213541666666667,0.00924243397696148,0.0283348477673829,0.402020202020202,0.0260795644923385,41,0.703931690799586,3093500
"2336",0.213541666666667,0.0429109317688195,0.332134584127878,0.434343434343434,0.0821990686849788,3,0.701085490204118,53609500
"2337",0.213541666666667,0.0150190797092377,0.0609058448622292,0.228282828282828,0.0594058840799973,40,0.699752399397896,5940000
"2338",0.213541666666667,0.00584080174204022,0.0243290630559146,0.228282828282828,0.0190575427600336,42,0.696570130531679,2503500
"2339",0.213541666666667,0.00298955973179631,0.00589989377631596,0.402020202020202,0.00590820939840811,51,0.69583754588146,1146500
"2340",0.213541666666667,0.013623797586211,0.0307664742695522,0.450505050505051,0.0307711805979446,6,0.695172619330389,5999500
"2341",0.213541666666667,0.0263409988911445,0.0479158401269565,0.228282828282828,0.0410826921382907,6,0.690623893596996,8095000
"2342",0.213541666666667,0.00584080174204022,0.01586956243521,0.228282828282828,0.0158708339108976,50,0.693525790501114,2135500
"2343",0.213541666666667,0.00688856576106687,0.0274389853718469,0.228282828282828,0.0270345533048788,46,0.691857869239858,2995500
"2344",0.213541666666667,0.00651499912193453,0.0120301521686269,0.228282828282828,0.0104239934041014,52,0.690235954163419,1934500
"2345",0.213541666666667,0.00565692972934178,0.00568232719454292,0.0383838383838384,0.00569409839822319,39,0.690312880186652,1133000
"2346",0.213541666666667,0.0120005141674382,0.03443951009125,0.228282828282828,0.0344435873889824,38,0.688540610271198,3956500
"2347",0.213541666666667,0.0159629560410897,0.0275797637482883,0.228282828282828,0.02758236007427,40,0.688822232287151,4226000
"2348",0.213541666666667,0.00554246940143699,0.0075892342936125,0.402020202020202,0.00759665316734991,47,0.686906680190476,1476000
"2349",0.213541666666667,0.0072045191695537,0.0163430897014219,0.228282828282828,0.0132704027018377,37,0.686861204378431,2404000
"2350",0.213541666666667,0.0204586267515667,0.0638109986306103,0.228282828282828,0.0588376516587056,47,0.685772698053798,5866000
"2351",0.213541666666667,0.00826178324256977,0.0187107260324814,0.228282828282828,0.0182013547198441,42,0.684771315072103,2754500
"2352",0.213541666666667,0.00756460186108816,0.0542508670668185,0.228282828282828,0.0399004103572338,31,0.683359525361508,4120500
"2353",0.213541666666667,0.00360001481395516,0.0200929137284513,0.228282828282828,0.0171078912496827,40,0.681401940100589,1961500
"2354",0.213541666666667,0.0613027298389816,0.0342859336805867,0.402020202020202,0.0127230310653817,36,0.681333204439952,6653000
